event_id,shipment_id,truck_id,customer_id,origin,destination,event_type,status,delay_minutes,distance_km,event_ts
E00043517,S0005552,T00566,C00727,Mumbai,Pune,in_transit,delayed,0,1583.48,2026-02-21T07:59:00
E00021524,S0003457,T00008,C00595,Pune,Ahmedabad,at_hub,at_hub,13,464.75,2026-02-21T08:04:00
E00022182,S0001609,T00514,C00033,Surat,Hyderabad,delayed,delayed,19,502.16,2026-02-21T08:07:00
E00044321,S0006186,T00413,C00139,Pune,Surat,at_hub,delayed,28,1324.06,2026-02-21T08:11:00
E00025906,S0004673,T00295,C00669,Pune,Pune,picked_up,on_time,0,1316.85,2026-02-21T08:13:00
E00024396,S0005691,T00066,C00584,Hyderabad,Jaipur,at_hub,on_time,7,1700.77,2026-02-21T08:14:00
E00035517,S0001176,T00256,C00094,Jaipur,Surat,in_transit,at_hub,6,425.56,2026-02-21T08:14:00
E00011499,S0006233,T00150,C00298,Ahmedabad,Ahmedabad,delivered,at_hub,6,1799.14,2026-02-21T08:15:00
E00040052,S0000712,T00162,C00007,Jaipur,Pune,at_hub,on_time,20,2360.03,2026-02-21T08:16:00
E00038932,S0003583,T00361,C00248,Surat,Delhi,at_hub,delayed,4,1529.3,2026-02-21T08:17:00
E00033915,S0004760,T00258,C00957,Pune,Surat,picked_up,delayed,38,609.04,2026-02-21T08:18:00
E00033852,S0001963,T00542,C00025,Ahmedabad,Mumbai,in_transit,delayed,38,130.43,2026-02-21T08:25:00
E00013885,S0006542,T00536,C00189,Pune,Hyderabad,at_hub,on_time,27,190.52,2026-02-21T08:27:00
E00038085,S0000065,T00545,C00787,Delhi,Mumbai,delayed,delayed,64,655.28,2026-02-21T08:28:00
E00044808,S0006958,T00404,C00521,Bengaluru,Bengaluru,delayed,delayed,165,2380.77,2026-02-21T08:28:00
E00048683,S0007908,T00080,C00214,Mumbai,Bengaluru,at_hub,delayed,9,1785.84,2026-02-21T08:37:00
E00046354,S0007140,T00267,C00598,Bengaluru,Mumbai,delayed,delayed,20,443.36,2026-02-21T08:42:00
E00038872,S0000250,T00560,C00389,Ahmedabad,Delhi,delayed,delayed,179,311.17,2026-02-21T08:49:00
E00039077,S0006472,T00182,C00780,Ahmedabad,Delhi,picked_up,delayed,23,1014.5,2026-02-21T08:53:00
E00032821,S0001712,T00425,C00758,Surat,Surat,at_hub,at_hub,22,536.96,2026-02-21T08:54:00
E00020007,S0003813,T00475,C00365,Mumbai,Ahmedabad,picked_up,on_time,33,2243.68,2026-02-21T08:58:00
E00039376,S0004777,T00519,C00092,Pune,Ahmedabad,delayed,delayed,66,1682.69,2026-02-21T08:59:00
E00011619,S0003062,T00104,C00584,Hyderabad,Bengaluru,at_hub,on_time,37,1509.83,2026-02-21T09:07:00
E00017716,S0002261,T00381,C00291,Pune,Surat,delivered,delayed,42,803.82,2026-02-21T09:11:00
E00014325,S0000947,T00111,C00917,Surat,Mumbai,at_hub,at_hub,37,762.82,2026-02-21T09:17:00
E00035630,S0001398,T00058,C00637,Jaipur,Hyderabad,delivered,delayed,21,56.82,2026-02-21T09:19:00
E00039845,S0003842,T00395,C00798,Mumbai,Pune,delivered,on_time,17,121.81,2026-02-21T09:20:00
E00012360,S0005042,T00536,C00042,Hyderabad,Mumbai,picked_up,on_time,11,2398.02,2026-02-21T09:27:00
E00021544,S0002192,T00045,C00920,Bengaluru,Jaipur,at_hub,on_time,8,590.91,2026-02-21T09:27:00
E00019379,S0002369,T00537,C00918,Jaipur,Pune,in_transit,at_hub,12,1002.09,2026-02-21T09:38:00
E00028158,S0002806,T00451,C00456,Hyderabad,Hyderabad,in_transit,on_time,20,2498.66,2026-02-21T09:43:00
E00011661,S0007115,T00422,C00336,Bengaluru,Delhi,delayed,delayed,14,719.12,2026-02-21T09:44:00
E00029289,S0006358,T00527,C00623,Surat,Delhi,delivered,at_hub,14,1234.57,2026-02-21T09:47:00
E00021783,S0000104,T00296,C00932,Bengaluru,Delhi,picked_up,on_time,33,1437.11,2026-02-21T09:55:00
E00000517,S0000556,T00571,C00546,Mumbai,Ahmedabad,in_transit,delayed,20,2099.61,2026-02-21T09:55:00
E00016060,S0006429,T00454,C00723,Ahmedabad,Hyderabad,delivered,delayed,32,1106.78,2026-02-21T09:58:00
E00046621,S0000961,T00539,C00103,Bengaluru,Jaipur,in_transit,on_time,41,1472.68,2026-02-21T10:07:00
E00021209,S0001717,T00507,C00266,Bengaluru,Ahmedabad,in_transit,delayed,33,811.2,2026-02-21T10:10:00
E00017625,S0006653,T00446,C00062,Mumbai,Surat,at_hub,on_time,3,1415.41,2026-02-21T10:18:00
E00030915,S0000226,T00127,C00650,Mumbai,Hyderabad,delivered,at_hub,33,1089.27,2026-02-21T10:21:00
E00031962,S0005266,T00128,C00866,Ahmedabad,Pune,delivered,on_time,42,2455.3,2026-02-21T10:27:00
E00019438,S0007373,T00349,C00125,Bengaluru,Pune,delayed,delayed,102,405.37,2026-02-21T10:33:00
E00048353,S0004599,T00371,C00868,Bengaluru,Pune,at_hub,on_time,14,1643.0,2026-02-21T10:34:00
E00035161,S0006224,T00425,C00710,Ahmedabad,Pune,at_hub,at_hub,14,273.37,2026-02-21T10:35:00
E00006167,S0001090,T00358,C00752,Jaipur,Ahmedabad,delivered,at_hub,16,1454.36,2026-02-21T10:35:00
E00045844,S0007887,T00029,C00509,Surat,Surat,picked_up,delayed,2,2117.47,2026-02-21T10:39:00
E00016219,S0003014,T00022,C00470,Delhi,Mumbai,at_hub,delayed,18,826.83,2026-02-21T10:41:00
E00048708,S0002349,T00433,C00668,Jaipur,Delhi,at_hub,delayed,41,33.14,2026-02-21T10:45:00
E00010545,S0004635,T00091,C00730,Jaipur,Delhi,delivered,on_time,10,1671.05,2026-02-21T10:45:00
E00030362,S0001750,T00031,C00088,Hyderabad,Bengaluru,picked_up,at_hub,13,399.86,2026-02-21T10:49:00
E00015985,S0000432,T00039,C00005,Jaipur,Jaipur,picked_up,delayed,13,857.05,2026-02-21T10:50:00
E00041538,S0002806,T00513,C00161,Mumbai,Ahmedabad,delayed,delayed,81,337.73,2026-02-21T10:50:00
E00029742,S0003005,T00550,C00890,Bengaluru,Pune,delivered,at_hub,32,676.64,2026-02-21T10:57:00
E00041364,S0000525,T00039,C00077,Pune,Mumbai,at_hub,on_time,24,1731.6,2026-02-21T10:58:00
E00039070,S0003155,T00344,C00455,Surat,Hyderabad,at_hub,at_hub,10,706.23,2026-02-21T11:03:00
E00008439,S0003553,T00094,C00200,Surat,Mumbai,at_hub,delayed,40,1983.4,2026-02-21T11:06:00
E00029776,S0007174,T00370,C00926,Jaipur,Bengaluru,delayed,delayed,158,1163.39,2026-02-21T11:08:00
E00022314,S0007109,T00089,C00341,Hyderabad,Delhi,picked_up,on_time,11,1798.28,2026-02-21T11:08:00
E00013992,S0003741,T00386,C00285,Surat,Pune,at_hub,delayed,30,1201.34,2026-02-21T11:12:00
E00013809,S0003511,T00457,C00138,Ahmedabad,Jaipur,delayed,delayed,23,481.99,2026-02-21T11:16:00
E00000533,S0007118,T00149,C00184,Delhi,Surat,in_transit,delayed,10,777.25,2026-02-21T11:20:00
E00028099,S0005136,T00168,C00637,Delhi,Hyderabad,picked_up,delayed,23,1966.08,2026-02-21T11:21:00
E00028533,S0007139,T00162,C00100,Ahmedabad,Surat,delayed,delayed,125,131.02,2026-02-21T11:22:00
E00007129,S0002552,T00535,C00430,Pune,Ahmedabad,delivered,on_time,8,2245.08,2026-02-21T11:23:00
E00040718,S0002562,T00036,C00447,Bengaluru,Jaipur,in_transit,at_hub,5,375.51,2026-02-21T11:30:00
E00047537,S0004798,T00354,C00209,Ahmedabad,Delhi,delivered,delayed,16,1502.9,2026-02-21T11:31:00
E00000811,S0001916,T00359,C00307,Jaipur,Ahmedabad,delayed,delayed,153,1787.31,2026-02-21T11:33:00
E00044129,S0007744,T00164,C00192,Surat,Delhi,delayed,delayed,106,359.21,2026-02-21T11:34:00
E00006523,S0000573,T00378,C00630,Ahmedabad,Pune,delivered,on_time,24,1830.64,2026-02-21T11:35:00
E00001620,S0007236,T00524,C00058,Ahmedabad,Hyderabad,delayed,delayed,11,164.38,2026-02-21T11:36:00
E00041856,S0006967,T00535,C00133,Jaipur,Surat,in_transit,at_hub,29,459.91,2026-02-21T11:36:00
E00028348,S0003462,T00231,C00802,Ahmedabad,Surat,picked_up,delayed,42,107.31,2026-02-21T11:49:00
E00026081,S0007404,T00412,C00692,Pune,Mumbai,picked_up,on_time,22,322.77,2026-02-21T11:50:00
E00045258,S0005656,T00238,C00079,Bengaluru,Bengaluru,delivered,at_hub,43,50.61,2026-02-21T11:51:00
E00018869,S0001136,T00002,C00699,Jaipur,Ahmedabad,in_transit,on_time,16,817.03,2026-02-21T11:52:00
E00008294,S0002011,T00203,C00255,Surat,Pune,in_transit,delayed,7,810.54,2026-02-21T11:53:00
E00037782,S0005920,T00135,C00828,Delhi,Pune,picked_up,on_time,18,161.92,2026-02-21T12:05:00
E00044699,S0007080,T00310,C00925,Bengaluru,Mumbai,delayed,delayed,30,916.29,2026-02-21T12:06:00
E00037012,S0000135,T00327,C00873,Pune,Ahmedabad,delivered,delayed,6,1871.39,2026-02-21T12:07:00
E00041053,S0004606,T00335,C00682,Pune,Bengaluru,delivered,on_time,36,2378.18,2026-02-21T12:11:00
E00036490,S0004966,T00429,C00382,Jaipur,Hyderabad,in_transit,on_time,16,708.42,2026-02-21T12:14:00
E00019735,S0002388,T00275,C00152,Pune,Ahmedabad,delivered,on_time,31,1626.94,2026-02-21T12:15:00
E00045159,S0002302,T00104,C00403,Jaipur,Delhi,at_hub,on_time,41,1618.45,2026-02-21T12:22:00
E00006016,S0001302,T00073,C00365,Jaipur,Jaipur,picked_up,at_hub,16,2183.61,2026-02-21T12:23:00
E00032179,S0005398,T00444,C00814,Delhi,Pune,delivered,on_time,21,2376.05,2026-02-21T12:28:00
E00045881,S0007303,T00114,C00189,Bengaluru,Bengaluru,delayed,delayed,47,381.84,2026-02-21T12:36:00
E00015104,S0004305,T00238,C00242,Surat,Delhi,delayed,delayed,177,1289.96,2026-02-21T12:39:00
E00033525,S0003459,T00566,C00719,Surat,Delhi,delayed,delayed,143,1162.96,2026-02-21T12:43:00
E00000207,S0007325,T00050,C00048,Mumbai,Hyderabad,delivered,on_time,21,314.97,2026-02-21T12:45:00
E00032610,S0003979,T00066,C00040,Ahmedabad,Surat,picked_up,at_hub,2,284.02,2026-02-21T12:47:00
E00024359,S0007527,T00159,C00900,Delhi,Ahmedabad,at_hub,at_hub,3,477.62,2026-02-21T12:50:00
E00043483,S0001968,T00276,C00233,Surat,Ahmedabad,delayed,delayed,14,1931.81,2026-02-21T12:51:00
E00008514,S0004107,T00550,C00233,Surat,Delhi,at_hub,at_hub,7,1452.39,2026-02-21T12:53:00
E00032958,S0001210,T00105,C00787,Hyderabad,Surat,delayed,delayed,91,2097.48,2026-02-21T12:55:00
E00008642,S0005332,T00125,C00719,Hyderabad,Delhi,picked_up,at_hub,33,771.32,2026-02-21T12:55:00
E00028415,S0004381,T00294,C00238,Jaipur,Ahmedabad,delayed,delayed,75,1285.9,2026-02-21T12:56:00
E00033773,S0000626,T00003,C00036,Jaipur,Jaipur,in_transit,delayed,38,1596.64,2026-02-21T12:57:00
E00032592,S0006393,T00528,C00643,Ahmedabad,Jaipur,in_transit,on_time,9,2438.36,2026-02-21T12:57:00
E00036230,S0007092,T00103,C00795,Mumbai,Ahmedabad,delivered,delayed,18,388.74,2026-02-21T13:02:00
E00005609,S0005396,T00161,C00668,Delhi,Ahmedabad,at_hub,delayed,40,1491.52,2026-02-21T13:06:00
E00012566,S0002126,T00347,C00033,Ahmedabad,Mumbai,delivered,delayed,42,903.33,2026-02-21T13:06:00
E00016142,S0007940,T00142,C00391,Surat,Delhi,picked_up,at_hub,45,484.16,2026-02-21T13:13:00
E00044779,S0000282,T00188,C00230,Bengaluru,Pune,delivered,at_hub,38,1222.23,2026-02-21T13:19:00
E00037026,S0006566,T00384,C00943,Hyderabad,Jaipur,delayed,delayed,88,853.29,2026-02-21T13:19:00
E00030241,S0003139,T00230,C00648,Jaipur,Pune,picked_up,delayed,45,1723.31,2026-02-21T13:26:00
E00004062,S0003180,T00540,C00457,Mumbai,Jaipur,in_transit,delayed,19,963.14,2026-02-21T13:29:00
E00023280,S0003868,T00185,C00515,Delhi,Ahmedabad,in_transit,at_hub,25,2442.33,2026-02-21T13:30:00
E00039819,S0002984,T00196,C00272,Hyderabad,Pune,in_transit,at_hub,30,701.66,2026-02-21T13:32:00
E00001745,S0000665,T00249,C00167,Hyderabad,Mumbai,at_hub,delayed,19,2315.68,2026-02-21T13:41:00
E00028346,S0003092,T00516,C00812,Jaipur,Delhi,delivered,on_time,23,1525.03,2026-02-21T13:41:00
E00027984,S0004940,T00330,C00823,Bengaluru,Ahmedabad,at_hub,at_hub,23,165.32,2026-02-21T13:41:00
E00046495,S0005369,T00143,C00627,Delhi,Delhi,delivered,at_hub,32,928.73,2026-02-21T13:47:00
E00022617,S0000938,T00305,C00280,Ahmedabad,Hyderabad,picked_up,delayed,35,1370.24,2026-02-21T13:56:00
E00028899,S0002821,T00521,C00971,Delhi,Delhi,at_hub,on_time,21,8.13,2026-02-21T13:56:00
E00000160,S0007345,T00554,C00340,Surat,Ahmedabad,delivered,at_hub,43,1811.79,2026-02-21T13:57:00
E00023282,S0003936,T00254,C00682,Bengaluru,Ahmedabad,delivered,delayed,10,313.39,2026-02-21T14:01:00
E00043255,S0007866,T00352,C00932,Jaipur,Delhi,delayed,delayed,127,1815.28,2026-02-21T14:02:00
E00031219,S0004391,T00401,C00038,Bengaluru,Bengaluru,picked_up,delayed,8,2125.74,2026-02-21T14:02:00
E00019798,S0003398,T00578,C00655,Ahmedabad,Delhi,picked_up,delayed,15,1394.21,2026-02-21T14:04:00
E00039634,S0007564,T00520,C00541,Pune,Bengaluru,at_hub,delayed,33,1059.96,2026-02-21T14:05:00
E00043349,S0002618,T00078,C00735,Ahmedabad,Delhi,picked_up,on_time,17,233.65,2026-02-21T14:07:00
E00042364,S0007757,T00354,C00183,Delhi,Pune,delivered,at_hub,5,588.86,2026-02-21T14:10:00
E00021363,S0001322,T00448,C00131,Delhi,Hyderabad,delivered,on_time,12,1737.41,2026-02-21T14:17:00
E00024512,S0000687,T00392,C00093,Bengaluru,Hyderabad,delivered,on_time,43,1632.75,2026-02-21T14:19:00
E00010673,S0003013,T00503,C00879,Surat,Delhi,at_hub,at_hub,24,2037.26,2026-02-21T14:20:00
E00006819,S0007753,T00441,C00285,Delhi,Mumbai,picked_up,on_time,41,941.9,2026-02-21T14:22:00
E00040265,S0000049,T00516,C00601,Delhi,Jaipur,delivered,on_time,15,2471.63,2026-02-21T14:23:00
E00012349,S0000263,T00198,C00004,Mumbai,Pune,picked_up,delayed,21,211.27,2026-02-21T14:25:00
E00015817,S0006960,T00498,C00855,Bengaluru,Delhi,picked_up,on_time,33,184.06,2026-02-21T14:28:00
E00002688,S0007415,T00179,C00139,Delhi,Jaipur,delivered,on_time,42,1514.06,2026-02-21T14:30:00
E00038017,S0007129,T00052,C00713,Ahmedabad,Bengaluru,delayed,delayed,175,1493.62,2026-02-21T14:30:00
E00007511,S0002917,T00127,C00429,Hyderabad,Pune,in_transit,at_hub,22,2322.23,2026-02-21T14:32:00
E00012205,S0004396,T00503,C00831,Hyderabad,Surat,picked_up,delayed,37,724.23,2026-02-21T14:32:00
E00009996,S0001188,T00121,C00917,Hyderabad,Mumbai,in_transit,on_time,13,701.28,2026-02-21T14:34:00
E00011990,S0005280,T00373,C00217,Pune,Hyderabad,delivered,on_time,17,1825.81,2026-02-21T14:36:00
E00044909,S0005563,T00561,C00324,Mumbai,Jaipur,in_transit,delayed,28,1370.28,2026-02-21T14:37:00
E00036030,S0006941,T00285,C00529,Bengaluru,Jaipur,picked_up,delayed,22,1353.92,2026-02-21T14:47:00
E00044833,S0004508,T00587,C00454,Ahmedabad,Jaipur,delayed,delayed,146,382.6,2026-02-21T14:48:00
E00011084,S0001736,T00053,C00646,Hyderabad,Pune,in_transit,at_hub,30,2103.84,2026-02-21T14:51:00
E00018589,S0003255,T00264,C00909,Jaipur,Bengaluru,delayed,delayed,27,228.5,2026-02-21T14:53:00
E00003109,S0003830,T00458,C00233,Hyderabad,Ahmedabad,picked_up,at_hub,44,790.26,2026-02-21T14:56:00
E00002919,S0005083,T00420,C00463,Delhi,Surat,delivered,at_hub,5,2223.07,2026-02-21T14:58:00
E00044084,S0000928,T00190,C00311,Delhi,Mumbai,delivered,on_time,6,1312.0,2026-02-21T14:59:00
E00022816,S0001080,T00059,C00284,Ahmedabad,Hyderabad,picked_up,on_time,10,1248.93,2026-02-21T15:03:00
E00046770,S0001752,T00412,C00608,Surat,Jaipur,delivered,at_hub,33,1844.15,2026-02-21T15:10:00
E00013566,S0005458,T00446,C00995,Mumbai,Hyderabad,delayed,delayed,51,1828.82,2026-02-21T15:11:00
E00022428,S0006274,T00426,C00711,Pune,Mumbai,delayed,delayed,151,2020.53,2026-02-21T15:12:00
E00040532,S0007812,T00533,C00635,Ahmedabad,Jaipur,in_transit,at_hub,42,629.76,2026-02-21T15:13:00
E00009060,S0005431,T00582,C00748,Delhi,Jaipur,at_hub,delayed,7,664.2,2026-02-21T15:16:00
E00034204,S0006339,T00227,C00176,Delhi,Ahmedabad,delivered,delayed,20,1215.81,2026-02-21T15:16:00
E00016611,S0002928,T00402,C00434,Surat,Bengaluru,picked_up,delayed,42,15.38,2026-02-21T15:24:00
E00008499,S0007592,T00369,C00713,Ahmedabad,Delhi,at_hub,delayed,27,754.98,2026-02-21T15:28:00
E00001562,S0006112,T00577,C00788,Ahmedabad,Surat,in_transit,at_hub,17,1955.74,2026-02-21T15:29:00
E00025140,S0001942,T00117,C00816,Bengaluru,Mumbai,delivered,on_time,8,917.81,2026-02-21T15:32:00
E00049387,S0007213,T00061,C00292,Ahmedabad,Pune,delayed,delayed,99,1552.26,2026-02-21T15:35:00
E00021632,S0001665,T00351,C00706,Surat,Mumbai,at_hub,on_time,6,387.96,2026-02-21T15:37:00
E00002121,S0003320,T00164,C00398,Hyderabad,Delhi,delayed,delayed,160,1322.25,2026-02-21T15:39:00
E00039020,S0003607,T00533,C00509,Delhi,Surat,in_transit,on_time,15,1976.29,2026-02-21T15:52:00
E00048331,S0002307,T00035,C00316,Surat,Jaipur,at_hub,at_hub,7,1889.21,2026-02-21T15:52:00
E00036547,S0006893,T00073,C00440,Mumbai,Bengaluru,picked_up,delayed,42,726.0,2026-02-21T15:55:00
E00013110,S0003025,T00327,C00671,Surat,Pune,at_hub,at_hub,33,1911.13,2026-02-21T15:57:00
E00048672,S0000603,T00067,C00525,Pune,Ahmedabad,delivered,at_hub,17,405.78,2026-02-21T15:57:00
E00025339,S0004626,T00276,C00817,Surat,Hyderabad,delivered,on_time,27,1662.11,2026-02-21T15:57:00
E00022579,S0002345,T00301,C00543,Delhi,Pune,in_transit,at_hub,1,2368.33,2026-02-21T16:04:00
E00016070,S0005052,T00236,C00097,Bengaluru,Surat,delivered,on_time,5,247.78,2026-02-21T16:04:00
E00017484,S0007885,T00582,C00388,Pune,Pune,delayed,delayed,4,1705.37,2026-02-21T16:08:00
E00019534,S0001940,T00212,C00688,Pune,Hyderabad,delivered,delayed,22,134.27,2026-02-21T16:18:00
E00010558,S0004515,T00297,C00961,Bengaluru,Mumbai,in_transit,at_hub,0,2436.38,2026-02-21T16:21:00
E00027827,S0003853,T00342,C00344,Bengaluru,Jaipur,picked_up,at_hub,21,1261.9,2026-02-21T16:22:00
E00012440,S0003424,T00084,C00134,Surat,Mumbai,picked_up,on_time,24,1569.36,2026-02-21T16:26:00
E00046954,S0006982,T00332,C00423,Hyderabad,Mumbai,delayed,delayed,3,91.17,2026-02-21T16:27:00
E00036628,S0004357,T00112,C00871,Ahmedabad,Surat,delayed,delayed,118,910.55,2026-02-21T16:29:00
E00048430,S0004395,T00265,C00811,Hyderabad,Bengaluru,delivered,at_hub,12,1536.24,2026-02-21T16:31:00
E00040970,S0007564,T00571,C00362,Bengaluru,Bengaluru,at_hub,delayed,5,92.99,2026-02-21T16:34:00
E00008778,S0004866,T00377,C00946,Hyderabad,Mumbai,at_hub,at_hub,19,2403.89,2026-02-21T16:37:00
E00029389,S0005639,T00085,C00040,Ahmedabad,Mumbai,at_hub,delayed,41,2255.13,2026-02-21T16:38:00
E00032470,S0002523,T00262,C00226,Jaipur,Bengaluru,delivered,on_time,27,1031.95,2026-02-21T16:39:00
E00017606,S0005708,T00397,C00906,Pune,Jaipur,delivered,on_time,32,1526.79,2026-02-21T16:46:00
E00001346,S0005435,T00342,C00808,Delhi,Mumbai,in_transit,delayed,8,1983.19,2026-02-21T16:47:00
E00043817,S0004789,T00291,C00788,Hyderabad,Ahmedabad,picked_up,delayed,27,2169.79,2026-02-21T16:48:00
E00043944,S0001307,T00176,C00516,Pune,Surat,delayed,delayed,147,575.2,2026-02-21T16:56:00
E00015144,S0004661,T00105,C00161,Mumbai,Bengaluru,delivered,on_time,45,717.48,2026-02-21T16:58:00
E00047346,S0006502,T00045,C00993,Delhi,Hyderabad,delayed,delayed,1,295.63,2026-02-21T17:07:00
E00022779,S0006676,T00195,C00704,Mumbai,Pune,delayed,delayed,109,1393.93,2026-02-21T17:07:00
E00020229,S0005216,T00125,C00018,Delhi,Mumbai,at_hub,on_time,32,578.53,2026-02-21T17:08:00
E00048144,S0004948,T00533,C00598,Jaipur,Mumbai,picked_up,on_time,27,1391.94,2026-02-21T17:11:00
E00011319,S0007582,T00170,C00406,Ahmedabad,Mumbai,at_hub,delayed,29,2065.57,2026-02-21T17:12:00
E00019244,S0000906,T00021,C00204,Jaipur,Pune,delayed,delayed,127,2303.94,2026-02-21T17:18:00
E00038652,S0007149,T00360,C00104,Surat,Delhi,delayed,delayed,164,2052.38,2026-02-21T17:20:00
E00013031,S0005536,T00273,C00705,Jaipur,Hyderabad,in_transit,at_hub,10,381.65,2026-02-21T17:25:00
E00001236,S0001332,T00391,C00479,Pune,Ahmedabad,delayed,delayed,67,2269.74,2026-02-21T17:28:00
E00007742,S0006580,T00530,C00991,Bengaluru,Bengaluru,delayed,delayed,132,395.62,2026-02-21T17:28:00
E00015253,S0006797,T00093,C00749,Bengaluru,Surat,at_hub,delayed,44,625.67,2026-02-21T17:30:00
E00019796,S0004084,T00306,C00295,Surat,Mumbai,delivered,on_time,32,982.45,2026-02-21T17:35:00
E00002703,S0005317,T00379,C00412,Ahmedabad,Delhi,delayed,delayed,9,217.51,2026-02-21T17:39:00
E00002742,S0004895,T00376,C00237,Mumbai,Ahmedabad,delivered,delayed,44,108.94,2026-02-21T17:44:00
E00029533,S0006918,T00041,C00290,Pune,Ahmedabad,delivered,on_time,26,1182.3,2026-02-21T17:45:00
E00044286,S0005486,T00156,C00112,Bengaluru,Hyderabad,picked_up,on_time,26,2056.2,2026-02-21T17:45:00
E00006359,S0007995,T00275,C00661,Bengaluru,Delhi,in_transit,delayed,44,166.67,2026-02-21T17:47:00
E00018043,S0004143,T00110,C00216,Mumbai,Delhi,delayed,delayed,21,293.99,2026-02-21T17:49:00
E00042454,S0006707,T00178,C00224,Hyderabad,Mumbai,delayed,delayed,174,1201.68,2026-02-21T17:51:00
E00018271,S0000236,T00092,C00401,Ahmedabad,Pune,delayed,delayed,31,547.21,2026-02-21T17:53:00
E00006623,S0007168,T00420,C00684,Surat,Hyderabad,delivered,at_hub,3,1787.84,2026-02-21T17:57:00
E00029033,S0006285,T00421,C00107,Ahmedabad,Delhi,in_transit,on_time,16,956.04,2026-02-21T18:04:00
E00048455,S0000606,T00097,C00148,Ahmedabad,Jaipur,delayed,delayed,90,415.58,2026-02-21T18:05:00
E00014972,S0003203,T00087,C00267,Ahmedabad,Mumbai,in_transit,at_hub,34,2310.17,2026-02-21T18:09:00
E00041840,S0005823,T00463,C00247,Bengaluru,Delhi,picked_up,at_hub,20,516.81,2026-02-21T18:12:00
E00036295,S0003971,T00082,C00069,Hyderabad,Bengaluru,delivered,at_hub,21,2387.52,2026-02-21T18:14:00
E00033616,S0003560,T00532,C00860,Surat,Surat,at_hub,at_hub,2,2437.94,2026-02-21T18:17:00
E00039430,S0002750,T00036,C00299,Ahmedabad,Jaipur,in_transit,at_hub,6,1135.95,2026-02-21T18:18:00
E00032127,S0003870,T00328,C00243,Hyderabad,Hyderabad,delivered,at_hub,35,2038.06,2026-02-21T18:20:00
E00012618,S0000321,T00463,C00255,Bengaluru,Bengaluru,in_transit,delayed,10,2456.25,2026-02-21T18:21:00
E00032907,S0004728,T00356,C00154,Pune,Delhi,delayed,delayed,76,1071.16,2026-02-21T18:23:00
E00010941,S0002233,T00412,C00682,Surat,Ahmedabad,in_transit,at_hub,31,265.07,2026-02-21T18:25:00
E00005530,S0006875,T00505,C00303,Mumbai,Surat,picked_up,delayed,3,1779.8,2026-02-21T18:25:00
E00031244,S0002827,T00182,C00626,Jaipur,Pune,at_hub,on_time,30,1775.14,2026-02-21T18:26:00
E00026150,S0005173,T00205,C00891,Mumbai,Delhi,delayed,delayed,45,2393.5,2026-02-21T18:28:00
E00009512,S0002085,T00131,C00345,Jaipur,Ahmedabad,at_hub,at_hub,14,800.67,2026-02-21T18:35:00
E00019297,S0006149,T00441,C00044,Hyderabad,Pune,picked_up,at_hub,45,1113.87,2026-02-21T18:36:00
E00036969,S0001140,T00121,C00797,Bengaluru,Hyderabad,at_hub,at_hub,35,1308.82,2026-02-21T18:37:00
E00015436,S0007772,T00092,C00795,Mumbai,Hyderabad,in_transit,delayed,40,1618.57,2026-02-21T18:38:00
E00048095,S0004039,T00377,C00970,Pune,Hyderabad,delivered,at_hub,9,19.83,2026-02-21T18:38:00
E00001012,S0007562,T00313,C00952,Delhi,Hyderabad,delivered,at_hub,13,2121.64,2026-02-21T18:39:00
E00002006,S0001051,T00598,C00509,Delhi,Mumbai,delayed,delayed,89,576.01,2026-02-21T18:42:00
E00045864,S0001576,T00185,C00409,Surat,Delhi,delivered,at_hub,37,2382.91,2026-02-21T18:44:00
E00039297,S0000364,T00265,C00242,Pune,Delhi,at_hub,delayed,30,1572.84,2026-02-21T18:52:00
E00019291,S0005456,T00149,C00970,Bengaluru,Ahmedabad,in_transit,at_hub,3,2451.21,2026-02-21T18:53:00
E00035706,S0007518,T00106,C00258,Bengaluru,Mumbai,delayed,delayed,1,222.92,2026-02-21T19:00:00
E00031911,S0001409,T00480,C00677,Ahmedabad,Jaipur,at_hub,at_hub,25,1793.94,2026-02-21T19:01:00
E00015124,S0001189,T00041,C00415,Delhi,Hyderabad,in_transit,delayed,43,2054.08,2026-02-21T19:01:00
E00044630,S0001227,T00247,C00773,Jaipur,Delhi,delivered,on_time,31,2038.94,2026-02-21T19:07:00
E00012871,S0005968,T00371,C00394,Bengaluru,Ahmedabad,in_transit,at_hub,40,264.23,2026-02-21T19:08:00
E00007317,S0003291,T00393,C00965,Delhi,Delhi,delivered,on_time,30,404.58,2026-02-21T19:09:00
